clip_id,source_pipeline,fake_label,speaker_id,audio_emotion,visual_emotion,sarcasm_label,has_z_at,has_z_v,is_ready_for_training,video_path,z_at_path,z_v_path
FAKE_T2_1007_TAI_NEU_XX__AUDIO_1007_TAI_SAD_XX_wav2lip,track2,1,crema_1007,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1007_TAI_NEU_XX__AUDIO_1007_TAI_SAD_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1007_TAI_NEU_XX__AUDIO_1007_TAI_SAD_XX_wav2lip.pt
FAKE_T1_1045_IWW_SAD_XX__AUDIO_1045_IWW_ANG_XX_styletts,track1,1,crema_1045,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1045_IWW_SAD_XX__AUDIO_1045_IWW_ANG_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1045_IWW_SAD_XX__AUDIO_1045_IWW_ANG_XX_styletts.pt
train_dia1032_utt5,meld_real,0,meld_Chip,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1032_utt5.mp4,data\preprocessed\features\z_at\train_dia1032_utt5.pt,data\preprocessed\features\z_v\train_dia1032_utt5.pt
FAKE_T3_1008_TSI_NEU_XX__AUDIO_1008_TSI_SAD_XX_sadtalker,track3,1,crema_1008,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1008_TSI_NEU_XX__AUDIO_1008_TSI_SAD_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1008_TSI_NEU_XX__AUDIO_1008_TSI_SAD_XX_sadtalker.pt
train_dia843_utt14,meld_real,0,meld_Rachel,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia843_utt14.mp4,data\preprocessed\features\z_at\train_dia843_utt14.pt,data\preprocessed\features\z_v\train_dia843_utt14.pt
train_dia205_utt6,meld_real,0,meld_Rachel,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia205_utt6.mp4,data\preprocessed\features\z_at\train_dia205_utt6.pt,data\preprocessed\features\z_v\train_dia205_utt6.pt
train_dia314_utt2,meld_real,0,meld_Rachel,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia314_utt2.mp4,data\preprocessed\features\z_at\train_dia314_utt2.pt,data\preprocessed\features\z_v\train_dia314_utt2.pt
test_dia278_utt13,meld_real,0,meld_Monica,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia278_utt13.mp4,data\preprocessed\features\z_at\test_dia278_utt13.pt,data\preprocessed\features\z_v\test_dia278_utt13.pt
bUFAN2TgPaU_005,mosei_real,0,mosei_bUFAN2TgPaU_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\bUFAN2TgPaU_005.mp4,data\preprocessed\features\z_at\bUFAN2TgPaU_005.pt,data\preprocessed\features\z_v\bUFAN2TgPaU_005.pt
FAKE_T3_1001_TIE_FEA_XX__AUDIO_1001_TIE_HAP_XX_sadtalker,track3,1,crema_1001,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1001_TIE_FEA_XX__AUDIO_1001_TIE_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1001_TIE_FEA_XX__AUDIO_1001_TIE_HAP_XX_sadtalker.pt
FAKE_T3_1040_IEO_DIS_LO__AUDIO_1040_IEO_FEA_LO_sadtalker,track3,1,crema_1040,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_IEO_DIS_LO__AUDIO_1040_IEO_FEA_LO_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_IEO_DIS_LO__AUDIO_1040_IEO_FEA_LO_sadtalker.pt
laxadgca3Fo_000,mosei_real,0,mosei_laxadgca3Fo_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\laxadgca3Fo_000.mp4,data\preprocessed\features\z_at\laxadgca3Fo_000.pt,data\preprocessed\features\z_v\laxadgca3Fo_000.pt
C5-cY1nPQ20_007,mosei_real,0,mosei_C5-cY1nPQ20_007,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\C5-cY1nPQ20_007.mp4,data\preprocessed\features\z_at\C5-cY1nPQ20_007.pt,data\preprocessed\features\z_v\C5-cY1nPQ20_007.pt
4hEWns7JBg0_025,mosei_real,0,mosei_4hEWns7JBg0_025,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\4hEWns7JBg0_025.mp4,data\preprocessed\features\z_at\4hEWns7JBg0_025.pt,data\preprocessed\features\z_v\4hEWns7JBg0_025.pt
train_dia1008_utt6,meld_real,0,meld_Fireman_No._3,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1008_utt6.mp4,data\preprocessed\features\z_at\train_dia1008_utt6.pt,data\preprocessed\features\z_v\train_dia1008_utt6.pt
FAKE_T1_1053_MTI_ANG_XX__AUDIO_1053_MTI_DIS_XX_styletts,track1,1,crema_1053,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1053_MTI_ANG_XX__AUDIO_1053_MTI_DIS_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1053_MTI_ANG_XX__AUDIO_1053_MTI_DIS_XX_styletts.pt
FAKE_T2_1091_IWW_NEU_XX__AUDIO_1091_IWW_SAD_XX_wav2lip,track2,1,crema_1091,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1091_IWW_NEU_XX__AUDIO_1091_IWW_SAD_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1091_IWW_NEU_XX__AUDIO_1091_IWW_SAD_XX_wav2lip.pt
train_dia847_utt2,meld_real,0,meld_Ross,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia847_utt2.mp4,data\preprocessed\features\z_at\train_dia847_utt2.pt,data\preprocessed\features\z_v\train_dia847_utt2.pt
0FA32bEZ6xI_010,mosei_real,0,mosei_0FA32bEZ6xI_010,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\0FA32bEZ6xI_010.mp4,data\preprocessed\features\z_at\0FA32bEZ6xI_010.pt,data\preprocessed\features\z_v\0FA32bEZ6xI_010.pt
6MYUY5tC2Us_003,mosei_real,0,mosei_6MYUY5tC2Us_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\6MYUY5tC2Us_003.mp4,data\preprocessed\features\z_at\6MYUY5tC2Us_003.pt,data\preprocessed\features\z_v\6MYUY5tC2Us_003.pt
FAKE_T1_1034_IEO_FEA_MD__AUDIO_1034_IEO_HAP_MD,track1,1,crema_1034,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1034_IEO_FEA_MD__AUDIO_1034_IEO_HAP_MD.pt,data\preprocessed\features\z_v\FAKE_T1_1034_IEO_FEA_MD__AUDIO_1034_IEO_HAP_MD.pt
FAKE_T2_1078_IEO_HAP_MD__AUDIO_1078_IEO_NEU_XX_wav2lip,track2,1,crema_1078,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1078_IEO_HAP_MD__AUDIO_1078_IEO_NEU_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1078_IEO_HAP_MD__AUDIO_1078_IEO_NEU_XX_wav2lip.pt
FAKE_T3_1018_DFA_DIS_XX__AUDIO_1018_DFA_FEA_XX_sadtalker,track3,1,crema_1018,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1018_DFA_DIS_XX__AUDIO_1018_DFA_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1018_DFA_DIS_XX__AUDIO_1018_DFA_FEA_XX_sadtalker.pt
FAKE_T2_1086_IOM_HAP_XX__AUDIO_1086_IOM_NEU_XX_wav2lip,track2,1,crema_1086,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1086_IOM_HAP_XX__AUDIO_1086_IOM_NEU_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1086_IOM_HAP_XX__AUDIO_1086_IOM_NEU_XX_wav2lip.pt
bdFCD-3BCRg_011,mosei_real,0,mosei_bdFCD-3BCRg_011,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\bdFCD-3BCRg_011.mp4,data\preprocessed\features\z_at\bdFCD-3BCRg_011.pt,data\preprocessed\features\z_v\bdFCD-3BCRg_011.pt
train_dia671_utt13,meld_real,0,meld_Ross,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia671_utt13.mp4,data\preprocessed\features\z_at\train_dia671_utt13.pt,data\preprocessed\features\z_v\train_dia671_utt13.pt
FAKE_T1_1013_ITS_SAD_XX__AUDIO_1013_ITS_ANG_XX_styletts,track1,1,crema_1013,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1013_ITS_SAD_XX__AUDIO_1013_ITS_ANG_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1013_ITS_SAD_XX__AUDIO_1013_ITS_ANG_XX_styletts.pt
ctMCSUT2LlQ_006,mosei_real,0,mosei_ctMCSUT2LlQ_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\ctMCSUT2LlQ_006.mp4,data\preprocessed\features\z_at\ctMCSUT2LlQ_006.pt,data\preprocessed\features\z_v\ctMCSUT2LlQ_006.pt
FAKE_T1_1025_IEO_FEA_MD__AUDIO_1025_IEO_HAP_MD_styletts,track1,1,crema_1025,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1025_IEO_FEA_MD__AUDIO_1025_IEO_HAP_MD_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1025_IEO_FEA_MD__AUDIO_1025_IEO_HAP_MD_styletts.pt
0OC3wf9x3zQ_002,mosei_real,0,mosei_0OC3wf9x3zQ_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\0OC3wf9x3zQ_002.mp4,data\preprocessed\features\z_at\0OC3wf9x3zQ_002.pt,data\preprocessed\features\z_v\0OC3wf9x3zQ_002.pt
XAazxiP6tP0_004,mosei_real,0,mosei_XAazxiP6tP0_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\XAazxiP6tP0_004.mp4,data\preprocessed\features\z_at\XAazxiP6tP0_004.pt,data\preprocessed\features\z_v\XAazxiP6tP0_004.pt
FAKE_T3_1055_TIE_DIS_XX__AUDIO_1055_TIE_FEA_XX_sadtalker,track3,1,crema_1055,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1055_TIE_DIS_XX__AUDIO_1055_TIE_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1055_TIE_DIS_XX__AUDIO_1055_TIE_FEA_XX_sadtalker.pt
6MloL1gIccs_005,mosei_real,0,mosei_6MloL1gIccs_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\6MloL1gIccs_005.mp4,data\preprocessed\features\z_at\6MloL1gIccs_005.pt,data\preprocessed\features\z_v\6MloL1gIccs_005.pt
2_547,mustard,-1,mustard_CHANDLER,,,0,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_547.mp4,data\preprocessed\features\z_at\2_547.pt,data\preprocessed\features\z_v\2_547.pt
6aoTjlvo0js_001,mosei_real,0,mosei_6aoTjlvo0js_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\6aoTjlvo0js_001.mp4,data\preprocessed\features\z_at\6aoTjlvo0js_001.pt,data\preprocessed\features\z_v\6aoTjlvo0js_001.pt
FAKE_T1_1014_WSI_SAD_XX__AUDIO_1014_WSI_ANG_XX_styletts,track1,1,crema_1014,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1014_WSI_SAD_XX__AUDIO_1014_WSI_ANG_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1014_WSI_SAD_XX__AUDIO_1014_WSI_ANG_XX_styletts.pt
FAKE_T3_1076_IEO_SAD_MD__AUDIO_1076_IEO_ANG_MD_sadtalker,track3,1,crema_1076,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1076_IEO_SAD_MD__AUDIO_1076_IEO_ANG_MD_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1076_IEO_SAD_MD__AUDIO_1076_IEO_ANG_MD_sadtalker.pt
train_dia298_utt4,meld_real,0,meld_Ross,sadness,sadness,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia298_utt4.mp4,data\preprocessed\features\z_at\train_dia298_utt4.pt,data\preprocessed\features\z_v\train_dia298_utt4.pt
FAKE_T2_1038_TSI_HAP_XX__AUDIO_1038_TSI_NEU_XX_wav2lip,track2,1,crema_1038,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1038_TSI_HAP_XX__AUDIO_1038_TSI_NEU_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1038_TSI_HAP_XX__AUDIO_1038_TSI_NEU_XX_wav2lip.pt
yEtfjJOMMCs_016,mosei_real,0,mosei_yEtfjJOMMCs_016,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\yEtfjJOMMCs_016.mp4,data\preprocessed\features\z_at\yEtfjJOMMCs_016.pt,data\preprocessed\features\z_v\yEtfjJOMMCs_016.pt
1knHBRVPoYQ_003,mosei_real,0,mosei_1knHBRVPoYQ_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\1knHBRVPoYQ_003.mp4,data\preprocessed\features\z_at\1knHBRVPoYQ_003.pt,data\preprocessed\features\z_v\1knHBRVPoYQ_003.pt
train_dia324_utt4,meld_real,0,meld_Joey,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia324_utt4.mp4,data\preprocessed\features\z_at\train_dia324_utt4.pt,data\preprocessed\features\z_v\train_dia324_utt4.pt
FAKE_T2_1036_ITH_HAP_XX__AUDIO_1036_ITH_NEU_XX_wav2lip,track2,1,crema_1036,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1036_ITH_HAP_XX__AUDIO_1036_ITH_NEU_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1036_ITH_HAP_XX__AUDIO_1036_ITH_NEU_XX_wav2lip.pt
7rMLN0KKE5k_004,mosei_real,0,mosei_7rMLN0KKE5k_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7rMLN0KKE5k_004.mp4,data\preprocessed\features\z_at\7rMLN0KKE5k_004.pt,data\preprocessed\features\z_v\7rMLN0KKE5k_004.pt
FAKE_T2_1088_ITS_DIS_XX__AUDIO_1088_ITS_FEA_XX_wav2lip,track2,1,crema_1088,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1088_ITS_DIS_XX__AUDIO_1088_ITS_FEA_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1088_ITS_DIS_XX__AUDIO_1088_ITS_FEA_XX_wav2lip.pt
train_dia834_utt9,meld_real,0,meld_Rachel,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia834_utt9.mp4,data\preprocessed\features\z_at\train_dia834_utt9.pt,data\preprocessed\features\z_v\train_dia834_utt9.pt
FAKE_T3_1078_TIE_SAD_XX__AUDIO_1078_TIE_ANG_XX_sadtalker,track3,1,crema_1078,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1078_TIE_SAD_XX__AUDIO_1078_TIE_ANG_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1078_TIE_SAD_XX__AUDIO_1078_TIE_ANG_XX_sadtalker.pt
FAKE_T2_1089_IWL_ANG_XX__AUDIO_1089_IWL_DIS_XX_wav2lip,track2,1,crema_1089,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1089_IWL_ANG_XX__AUDIO_1089_IWL_DIS_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1089_IWL_ANG_XX__AUDIO_1089_IWL_DIS_XX_wav2lip.pt
FAKE_T2_1066_IEO_ANG_LO__AUDIO_1066_IEO_DIS_LO_wav2lip,track2,1,crema_1066,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1066_IEO_ANG_LO__AUDIO_1066_IEO_DIS_LO_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1066_IEO_ANG_LO__AUDIO_1066_IEO_DIS_LO_wav2lip.pt
xjsaS-LeZ14_006,mosei_real,0,mosei_xjsaS-LeZ14_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\xjsaS-LeZ14_006.mp4,data\preprocessed\features\z_at\xjsaS-LeZ14_006.pt,data\preprocessed\features\z_v\xjsaS-LeZ14_006.pt
gjEYmdWrBLM_026,mosei_real,0,mosei_gjEYmdWrBLM_026,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\gjEYmdWrBLM_026.mp4,data\preprocessed\features\z_at\gjEYmdWrBLM_026.pt,data\preprocessed\features\z_v\gjEYmdWrBLM_026.pt
FAKE_T1_1073_TIE_FEA_XX__AUDIO_1073_TIE_HAP_XX_styletts,track1,1,crema_1073,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1073_TIE_FEA_XX__AUDIO_1073_TIE_HAP_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1073_TIE_FEA_XX__AUDIO_1073_TIE_HAP_XX_styletts.pt
h7p5URoookk_011,mosei_real,0,mosei_h7p5URoookk_011,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\h7p5URoookk_011.mp4,data\preprocessed\features\z_at\h7p5URoookk_011.pt,data\preprocessed\features\z_v\h7p5URoookk_011.pt
FAKE_T3_1026_DFA_FEA_XX__AUDIO_1026_DFA_HAP_XX_sadtalker,track3,1,crema_1026,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1026_DFA_FEA_XX__AUDIO_1026_DFA_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1026_DFA_FEA_XX__AUDIO_1026_DFA_HAP_XX_sadtalker.pt
gXuiIWRxrw4_017,mosei_real,0,mosei_gXuiIWRxrw4_017,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\gXuiIWRxrw4_017.mp4,data\preprocessed\features\z_at\gXuiIWRxrw4_017.pt,data\preprocessed\features\z_v\gXuiIWRxrw4_017.pt
W53uRqITk2I_003,mosei_real,0,mosei_W53uRqITk2I_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\W53uRqITk2I_003.mp4,data\preprocessed\features\z_at\W53uRqITk2I_003.pt,data\preprocessed\features\z_v\W53uRqITk2I_003.pt
OOh1_ffKOKk_003,mosei_real,0,mosei_OOh1_ffKOKk_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\OOh1_ffKOKk_003.mp4,data\preprocessed\features\z_at\OOh1_ffKOKk_003.pt,data\preprocessed\features\z_v\OOh1_ffKOKk_003.pt
FAKE_T3_1073_IEO_FEA_LO__AUDIO_1073_IEO_HAP_LO_sadtalker,track3,1,crema_1073,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_IEO_FEA_LO__AUDIO_1073_IEO_HAP_LO_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_IEO_FEA_LO__AUDIO_1073_IEO_HAP_LO_sadtalker.pt
yEtfjJOMMCs_004,mosei_real,0,mosei_yEtfjJOMMCs_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\yEtfjJOMMCs_004.mp4,data\preprocessed\features\z_at\yEtfjJOMMCs_004.pt,data\preprocessed\features\z_v\yEtfjJOMMCs_004.pt
RTzDzj4NxIM_002,mosei_real,0,mosei_RTzDzj4NxIM_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\RTzDzj4NxIM_002.mp4,data\preprocessed\features\z_at\RTzDzj4NxIM_002.pt,data\preprocessed\features\z_v\RTzDzj4NxIM_002.pt
1_4967,mustard,-1,mustard_LEONARD,,,1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_4967.mp4,data\preprocessed\features\z_at\1_4967.pt,data\preprocessed\features\z_v\1_4967.pt
ttfaZ8IIWCo_003,mosei_real,0,mosei_ttfaZ8IIWCo_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\ttfaZ8IIWCo_003.mp4,data\preprocessed\features\z_at\ttfaZ8IIWCo_003.pt,data\preprocessed\features\z_v\ttfaZ8IIWCo_003.pt
FAKE_T3_1085_IWL_SAD_XX__AUDIO_1085_IWL_ANG_XX_sadtalker,track3,1,crema_1085,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1085_IWL_SAD_XX__AUDIO_1085_IWL_ANG_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1085_IWL_SAD_XX__AUDIO_1085_IWL_ANG_XX_sadtalker.pt
3j94B0pzSVs_009,mosei_real,0,mosei_3j94B0pzSVs_009,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\3j94B0pzSVs_009.mp4,data\preprocessed\features\z_at\3j94B0pzSVs_009.pt,data\preprocessed\features\z_v\3j94B0pzSVs_009.pt
ueCWy7aTmyo_003,mosei_real,0,mosei_ueCWy7aTmyo_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\ueCWy7aTmyo_003.mp4,data\preprocessed\features\z_at\ueCWy7aTmyo_003.pt,data\preprocessed\features\z_v\ueCWy7aTmyo_003.pt
2_242,mustard,-1,mustard_CHANDLER,,,1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_242.mp4,data\preprocessed\features\z_at\2_242.pt,data\preprocessed\features\z_v\2_242.pt
FAKE_T3_1083_DFA_FEA_XX__AUDIO_1083_DFA_HAP_XX_sadtalker,track3,1,crema_1083,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1083_DFA_FEA_XX__AUDIO_1083_DFA_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1083_DFA_FEA_XX__AUDIO_1083_DFA_HAP_XX_sadtalker.pt
FmIS69vB12I_004,mosei_real,0,mosei_FmIS69vB12I_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\FmIS69vB12I_004.mp4,data\preprocessed\features\z_at\FmIS69vB12I_004.pt,data\preprocessed\features\z_v\FmIS69vB12I_004.pt
2h9VVQUZjK0_006,mosei_real,0,mosei_2h9VVQUZjK0_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\2h9VVQUZjK0_006.mp4,data\preprocessed\features\z_at\2h9VVQUZjK0_006.pt,data\preprocessed\features\z_v\2h9VVQUZjK0_006.pt
train_dia531_utt7,meld_real,0,meld_Ross,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia531_utt7.mp4,data\preprocessed\features\z_at\train_dia531_utt7.pt,data\preprocessed\features\z_v\train_dia531_utt7.pt
FAKE_T3_1007_MTI_HAP_XX__AUDIO_1007_MTI_NEU_XX_sadtalker,track3,1,crema_1007,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1007_MTI_HAP_XX__AUDIO_1007_MTI_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1007_MTI_HAP_XX__AUDIO_1007_MTI_NEU_XX_sadtalker.pt
n7K5SpMrQt0_005,mosei_real,0,mosei_n7K5SpMrQt0_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\n7K5SpMrQt0_005.mp4,data\preprocessed\features\z_at\n7K5SpMrQt0_005.pt,data\preprocessed\features\z_v\n7K5SpMrQt0_005.pt
test_dia237_utt7,meld_real,0,meld_Phoebe,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia237_utt7.mp4,data\preprocessed\features\z_at\test_dia237_utt7.pt,data\preprocessed\features\z_v\test_dia237_utt7.pt
train_dia1032_utt7,meld_real,0,meld_Chip,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1032_utt7.mp4,data\preprocessed\features\z_at\train_dia1032_utt7.pt,data\preprocessed\features\z_v\train_dia1032_utt7.pt
FAKE_T2_1055_TAI_SAD_XX__AUDIO_1055_TAI_ANG_XX_wav2lip,track2,1,crema_1055,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1055_TAI_SAD_XX__AUDIO_1055_TAI_ANG_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1055_TAI_SAD_XX__AUDIO_1055_TAI_ANG_XX_wav2lip.pt
-571d8cVauQ_000,mosei_real,0,mosei_-571d8cVauQ_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-571d8cVauQ_000.mp4,data\preprocessed\features\z_at\-571d8cVauQ_000.pt,data\preprocessed\features\z_v\-571d8cVauQ_000.pt
jXp595jj734_000,mosei_real,0,mosei_jXp595jj734_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\jXp595jj734_000.mp4,data\preprocessed\features\z_at\jXp595jj734_000.pt,data\preprocessed\features\z_v\jXp595jj734_000.pt
jPf0LjZAS14_005,mosei_real,0,mosei_jPf0LjZAS14_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\jPf0LjZAS14_005.mp4,data\preprocessed\features\z_at\jPf0LjZAS14_005.pt,data\preprocessed\features\z_v\jPf0LjZAS14_005.pt
test_dia198_utt0,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia198_utt0.mp4,data\preprocessed\features\z_at\test_dia198_utt0.pt,data\preprocessed\features\z_v\test_dia198_utt0.pt
train_dia336_utt18,meld_real,0,meld_Ross,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia336_utt18.mp4,data\preprocessed\features\z_at\train_dia336_utt18.pt,data\preprocessed\features\z_v\train_dia336_utt18.pt
