split,dialogue_id,utterance_id,speaker,emotion,emotion_raw,sentiment,utterance,duration,video_path,clip_id
train,918,3,Chandler,neutral,neutral,neutral,"All right look, am I serious, okay? Tomorrow at 3:30 I am going down to the courthouse.",5.71,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia918_utt3.mp4,train_dia918_utt3
test,218,1,Chandler,neutral,neutral,neutral,I say we go with,11.34,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia218_utt1.mp4,test_dia218_utt1
train,72,2,Chandler,neutral,neutral,neutral,"Oh no-no-no, no. No, no, no, I just, I just need a pretend ticket.",2.54,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia72_utt2.mp4,train_dia72_utt2
train,812,12,Chandler,joy,joy,positive,They look great! Does your boyfriend have the best taste or what?,4.21,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia812_utt12.mp4,train_dia812_utt12
train,1007,0,Chandler,neutral,neutral,neutral,"Tell us what happened, Brown Bird Ross.",2.75,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1007_utt0.mp4,train_dia1007_utt0
train,428,4,Chandler,anger,anger,negative,"Come on! Would you please pay attention, I could wake up at any moment!",2.88,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia428_utt4.mp4,train_dia428_utt4
train,728,0,Chandler,anger,anger,negative,I just walked in the bathroom and saw Kathy naked! It was like torture!,4.34,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia728_utt0.mp4,train_dia728_utt0
test,223,3,Chandler,fear,fear,negative,"Which is funny because in high school I uh, I-I failed Biology and tonight Biology failed me.",6.59,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia223_utt3.mp4,test_dia223_utt3
train,963,0,Chandler,anger,anger,negative,Ross! You gotta stop! Okay?! You cant just stare through the peep hole for three hours! Youre gonna get peep eye!,9.68,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia963_utt0.mp4,train_dia963_utt0
train,810,12,Chandler,neutral,neutral,neutral,"I am sorry, but some of us have to",4.21,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia810_utt12.mp4,train_dia810_utt12
train,1026,13,Chandler,anger,anger,negative,"No, I didn't misunderstand, okay? She was all over me! She touched my bicep for crying out loud!",5.09,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1026_utt13.mp4,train_dia1026_utt13
dev,27,8,Chandler,neutral,surprise,negative,As in Barbara Streisand’s husband James Brolin?,2.88,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia27_utt8.mp4,dev_dia27_utt8
train,926,0,Chandler,neutral,neutral,neutral,"Yknow when we move in together, can I get a gumball machine?",2.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia926_utt0.mp4,train_dia926_utt0
train,871,4,Chandler,neutral,neutral,neutral,"Well, Chandler will be there for you too.",4.25,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia871_utt4.mp4,train_dia871_utt4
train,366,5,Chandler,anger,anger,negative,"Oh, my god, I'm so sorry. Are you ok?",4.42,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia366_utt5.mp4,train_dia366_utt5
train,477,17,Chandler,neutral,neutral,neutral,"But, its gonna be okay, because as of tomorrow Im conducting an experiment, and if all goes as planned, my butt will be smack free.",3.96,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia477_utt17.mp4,train_dia477_utt17
train,61,5,Chandler,sadness,sadness,negative,"No. No, not at all, thats-thats ridiculous.",2.59,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia61_utt5.mp4,train_dia61_utt5
test,124,12,Chandler,sadness,sadness,negative,"I had to have one last kiss, and also-also you said that you were going to leave right after I got on the plane!",7.05,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia124_utt12.mp4,test_dia124_utt12
test,64,0,Chandler,anger,anger,negative,"So, you stole my joke, and you stole my money.",3.34,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia64_utt0.mp4,test_dia64_utt0
train,500,0,Chandler,neutral,neutral,neutral,"Yeah, Im sorry man.  You wanna go watch?",6.55,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia500_utt0.mp4,train_dia500_utt0
train,279,11,Chandler,joy,joy,positive,"Oh Maria. You cant say no to her, shes like this lycra spandex covered gymtreat.",5.55,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia279_utt11.mp4,train_dia279_utt11
train,886,4,Chandler,neutral,neutral,neutral,"We spent the last two hours watching In & Out & In, Again.",3.96,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia886_utt4.mp4,train_dia886_utt4
dev,83,5,Chandler,neutral,neutral,neutral,"I’m not saying it has to be right now, but I’m starting to think that we can handle it.",5.21,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia83_utt5.mp4,dev_dia83_utt5
train,654,2,Chandler,fear,fear,negative,"And I will cook anything you want in here , and do anything in there!",7.59,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia654_utt2.mp4,train_dia654_utt2
train,358,7,Chandler,neutral,neutral,neutral,See that is the problem with invisible dentists.,2.84,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia358_utt7.mp4,train_dia358_utt7
train,635,9,Chandler,neutral,neutral,neutral,"Oh thats all right, I have it memorized. Its 1A.",3.84,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia635_utt9.mp4,train_dia635_utt9
train,114,1,Chandler,neutral,surprise,positive,It says here that theres a place you can go to rent videos of all the museums!,3.46,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia114_utt1.mp4,train_dia114_utt1
train,995,0,Chandler,anger,anger,negative,"Oh hey! There's some kids playing in the street, you wanna go down there and give them a project, ruin their day?",6.42,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia995_utt0.mp4,train_dia995_utt0
dev,76,6,Chandler,joy,joy,positive,"And, ah, you know, your fooling around with her.",3.34,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia76_utt6.mp4,dev_dia76_utt6
test,237,5,Chandler,disgust,disgust,negative,"Eight and a half hours of aptitude tests, intelligence tests, personality tests... and what do I learn?",7.55,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia237_utt5.mp4,test_dia237_utt5
dev,95,5,Chandler,neutral,surprise,negative,"I still don’t get it, we didn’t do anything wrong.",2.67,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia95_utt5.mp4,dev_dia95_utt5
train,478,5,Chandler,neutral,neutral,neutral,"Oh, just hanging out, talkin about uh, websites.",3.09,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia478_utt5.mp4,train_dia478_utt5
train,892,3,Chandler,neutral,neutral,neutral,And people say you dont pay attention.,3.88,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia892_utt3.mp4,train_dia892_utt3
train,788,3,Chandler,neutral,neutral,neutral,"Yknow so umm, hes closed the drapes there so he can have a nice, pleasant conversation with your little sister.",9.97,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia788_utt3.mp4,train_dia788_utt3
train,258,3,Chandler,neutral,neutral,neutral,"Yeah, Joey already told me, and I am so-so fine.",6.88,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia258_utt3.mp4,train_dia258_utt3
train,109,13,Chandler,neutral,neutral,neutral,"Ahh, come on! Yknow whatyknow what, I think Im just gonna go home and call Kathy.",8.26,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia109_utt13.mp4,train_dia109_utt13
test,44,0,Chandler,neutral,neutral,neutral,Whose is it?,3.21,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia44_utt0.mp4,test_dia44_utt0
train,1017,3,Chandler,anger,anger,negative,Kind of? If you just kept this to yourself none of this would've happened.,4.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1017_utt3.mp4,train_dia1017_utt3
train,559,2,Chandler,neutral,surprise,negative,"Then I look down, and I realize there's a phone... there.",4.09,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia559_utt2.mp4,train_dia559_utt2
train,320,13,Chandler,sadness,sadness,negative,"I know you probably dont want to go out with me, yknow because I make too many jokes and Ive never been in a serious relationship and I guess Im not technically a ""doctor""",10.3,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia320_utt13.mp4,train_dia320_utt13
test,93,13,Chandler,neutral,neutral,neutral,The reason he just said.,3.92,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia93_utt13.mp4,test_dia93_utt13
train,886,6,Chandler,neutral,neutral,neutral,Because then we would be the guys who turned off free porn.,2.88,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia886_utt6.mp4,train_dia886_utt6
test,87,0,Chandler,neutral,neutral,neutral,Does anyone else think David Copperfield is cute?,2.54,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia87_utt0.mp4,test_dia87_utt0
train,57,3,Chandler,fear,fear,negative,Im not-Im not-Im not gay!,5.84,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia57_utt3.mp4,train_dia57_utt3
train,503,5,Chandler,joy,joy,positive,"Okay, so if an eight comes up, we take it as a sign and we do it!",3.8,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia503_utt5.mp4,train_dia503_utt5
train,760,4,Chandler,anger,anger,negative,"Oh no-no-no, thats notNo-no-no!",2.96,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia760_utt4.mp4,train_dia760_utt4
train,167,5,Chandler,neutral,neutral,neutral,"Well, thats pretty much all Im looking for from these people.",2.75,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia167_utt5.mp4,train_dia167_utt5
train,607,3,Chandler,neutral,neutral,neutral,"The bottom line is, smoking is cool, and you know it.",3.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia607_utt3.mp4,train_dia607_utt3
test,7,3,Chandler,neutral,neutral,neutral,"Yeah, it’s two guys in a ring, and the rules are: “They’re",4.21,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia7_utt3.mp4,test_dia7_utt3
train,72,0,Chandler,neutral,neutral,neutral,"Okay. Then I guess its just, wait here then.   Hi. I need one fake ticket to Yemen.",3.42,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia72_utt0.mp4,train_dia72_utt0
train,346,0,Chandler,joy,joy,positive,"Oh come on guys, its not like I moved to Europe! I just moved across the hall! And",5.26,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia346_utt0.mp4,train_dia346_utt0
train,896,4,Chandler,neutral,surprise,negative,You believe that this guy is destined for someone else and youre still gonna date him?,2.79,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia896_utt4.mp4,train_dia896_utt4
train,70,2,Chandler,neutral,neutral,neutral,"Youll have to pardon my roommate, he wanted to marry this.",2.71,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia70_utt2.mp4,train_dia70_utt2
train,1015,7,Chandler,neutral,neutral,neutral,"Okay, now that was Gerston, Santos, and who's the guy with the moustache?",3.25,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1015_utt7.mp4,train_dia1015_utt7
test,60,4,Chandler,sadness,sadness,negative,I guess I was just so worried about having to...    come here and do... 'that'...,4.59,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia60_utt4.mp4,test_dia60_utt4
test,205,6,Chandler,disgust,disgust,negative,I feel violated. And not in a good way.,3.67,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia205_utt6.mp4,test_dia205_utt6
dev,14,3,Chandler,neutral,neutral,neutral,"Uhh yeah. Yeah, it’s  right, right down there.  Right there, yeah. Can I ask you why?",8.55,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia14_utt3.mp4,dev_dia14_utt3
test,99,5,Chandler,neutral,neutral,neutral,I don’t know. Should we try it?,5.46,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia99_utt5.mp4,test_dia99_utt5
train,796,9,Chandler,neutral,neutral,neutral,I went home and told my wife about Tulsa and she won’t go.,3.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia796_utt9.mp4,train_dia796_utt9
train,478,9,Chandler,neutral,neutral,neutral,"Yeah, well Yknow, it just got me thinking though, why would anybody ever want to get married huh?",3.8,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia478_utt9.mp4,train_dia478_utt9
test,239,1,Chandler,anger,anger,negative,No. This is just part of a dare devil game that I play called ‘wait until the last moment before I burst and die.’,6.34,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia239_utt1.mp4,test_dia239_utt1
train,145,6,Chandler,anger,anger,negative,"I might have some kind of life, like I haven't been sitting around here honing for the past few hours.",6.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia145_utt6.mp4,train_dia145_utt6
train,229,4,Chandler,neutral,neutral,neutral,"And, uh, I don't know if you got any of that, but I would really like a copy of the tape.",11.68,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia229_utt4.mp4,train_dia229_utt4
test,153,9,Chandler,neutral,neutral,neutral,You think?,3.09,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia153_utt9.mp4,test_dia153_utt9
train,568,11,Chandler,anger,anger,negative,Okay but what about y'know my pinchable butt and my bulging bicepsShe knows!,12.85,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia568_utt11.mp4,train_dia568_utt11
train,403,0,Chandler,neutral,neutral,neutral,"Nah, Monicas watching some cooking show. Come on, I dont want to miss when they were skinny.",3.42,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia403_utt0.mp4,train_dia403_utt0
train,33,0,Chandler,fear,fear,negative,Will you marry me?,4.38,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia33_utt0.mp4,train_dia33_utt0
train,312,17,Chandler,anger,anger,negative,"Noo!! I dont care! Im not, Im not gonna playing one-on-one strip poker with you for practice!",6.13,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia312_utt17.mp4,train_dia312_utt17
train,871,6,Chandler,neutral,neutral,neutral,"And hell bring you some cold soda, if want you need him for is that youre really hot.",3.46,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia871_utt6.mp4,train_dia871_utt6
train,431,14,Chandler,anger,anger,negative,"Well, I'm gonna go home and bask in the triumph of my Central Park idea.",3.96,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia431_utt14.mp4,train_dia431_utt14
test,173,0,Chandler,neutral,neutral,neutral,"I see. Y’know umm, Phoebe makes sock bunnies.",4.34,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia173_utt0.mp4,test_dia173_utt0
train,819,3,Chandler,neutral,neutral,neutral,"Hi sweetie. So, what was with all the whispering?",4.09,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia819_utt3.mp4,train_dia819_utt3
test,128,5,Chandler,anger,anger,negative,Yes! It’s flown into your blouse and you’d better undo your buttons lest it sting you!,5.17,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia128_utt5.mp4,test_dia128_utt5
train,1000,2,Chandler,anger,anger,negative,"Actually, I think this apartment sullies the good name of crap",3.59,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1000_utt2.mp4,train_dia1000_utt2
train,1035,1,Chandler,neutral,neutral,neutral,"Im not even getting married! Okay, this is a question for science fiction writers!",5.0,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1035_utt1.mp4,train_dia1035_utt1
dev,45,0,Chandler,neutral,neutral,neutral,"Here we go. Okay, brace yourselves.",3.09,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia45_utt0.mp4,dev_dia45_utt0
test,143,0,Chandler,neutral,neutral,neutral,"As bad as that went, I actually enjoyed myself. I think that I’m going to apologize for all of the stupid things I do.",7.3,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia143_utt0.mp4,test_dia143_utt0
train,891,5,Chandler,joy,joy,positive,I think thats the youngest girl ever to reject me.,3.55,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia891_utt5.mp4,train_dia891_utt5
train,788,1,Chandler,joy,joy,positive,"Ho-oh, hes gonna get some!",3.46,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia788_utt1.mp4,train_dia788_utt1
train,770,7,Chandler,anger,anger,negative,Nothing! It's over! Dammit! This is regularly scheduled programming!,5.13,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia770_utt7.mp4,train_dia770_utt7
train,428,8,Chandler,sadness,sadness,negative,"So anyway, Rachel, Im sorry you cant stay,  but the rest of us have a",5.3,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia428_utt8.mp4,train_dia428_utt8
train,373,3,Chandler,neutral,neutral,neutral,Yeah. Right.,2.92,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia373_utt3.mp4,train_dia373_utt3
dev,106,5,Chandler,neutral,neutral,neutral,"Oh, I don’t know man. I haven’t talked to her in like ten years.",3.46,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia106_utt5.mp4,dev_dia106_utt5
test,166,2,Chandler,neutral,surprise,negative,"Joey, you have to tell her what’s going on! And what did it  look like?!",3.46,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia166_utt2.mp4,test_dia166_utt2
test,278,0,Chandler,disgust,disgust,negative,Someone on the subway licked my neck! Licked my neck!!,3.63,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia278_utt0.mp4,test_dia278_utt0
train,1007,9,Chandler,neutral,neutral,neutral,"Y'know what Rach, maybe you should just, y'know stay here at the coffee house.",3.17,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1007_utt9.mp4,train_dia1007_utt9
train,1038,5,Chandler,disgust,disgust,negative,"They were huge. When she sneezed, bats flew out of them.",5.05,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1038_utt5.mp4,train_dia1038_utt5
train,846,1,Chandler,neutral,neutral,neutral,"So uh, now that little Chandler turned out to be a girl, what are they gonna name her?",3.5,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia846_utt1.mp4,train_dia846_utt1
train,147,7,Chandler,disgust,disgust,negative,"Well, you may wanna rethink the dirty underwear.",3.34,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia147_utt7.mp4,train_dia147_utt7
train,749,3,Chandler,neutral,neutral,neutral,"Okay, ah umm, ah, a 8. Ah, a 6?",2.5,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia749_utt3.mp4,train_dia749_utt3
train,583,1,Chandler,anger,anger,negative,"Oh, the duck seems to think that Monica got me garbage! Hmm, I wonder what I could get Monica thats as good as garbage?",7.01,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia583_utt1.mp4,train_dia583_utt1
train,147,8,Chandler,neutral,surprise,negative,This is basically the first time she's gonna see your underwearyou want it to be dirty?,4.13,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia147_utt8.mp4,train_dia147_utt8
test,198,4,Chandler,neutral,surprise,negative,"What are you still doing here? She just broke up with the guy, it's time for you to swoop in!",4.17,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia198_utt4.mp4,test_dia198_utt4
