path,label,source,speaker_id,sarcasm_label,audio_emotion_label,visual_emotion_label
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1026_DFA_DIS_XX__AUDIO_1026_DFA_FEA_XX_sadtalker.mp4,1,track3,crema_1026,-1,fear,disgust
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia608_utt5.mp4,0,meld_real,meld_ross,-1,fear,fear
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1089_IEO_NEU_XX__AUDIO_1089_IEO_SAD_HI_sadtalker.mp4,1,track3,crema_1089,-1,sad,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1078_ITS_SAD_XX__AUDIO_1078_ITS_ANG_XX_styletts.mp4,1,track1,crema_1078,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1009_IEO_SAD_HI__AUDIO_1009_IEO_ANG_HI_styletts.mp4,1,track1,crema_1009,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1038_WSI_SAD_XX__AUDIO_1038_WSI_ANG_XX_wav2lip.mp4,1,track2,crema_1038,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1032_IOM_HAP_XX__AUDIO_1032_IOM_NEU_XX_wav2lip.mp4,1,track2,crema_1032,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\C-UUQju3bXo_001.mp4,0,cmumosei_real,mosei_C-UUQju3bXo,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1091_ITS_NEU_XX__AUDIO_1091_ITS_SAD_XX_wav2lip.mp4,1,track2,crema_1091,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia158_utt3.mp4,0,meld_real,meld_sophie,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1015_IEO_FEA_LO__AUDIO_1015_IEO_HAP_LO_styletts.mp4,1,track1,crema_1015,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1084_IWL_HAP_XX__AUDIO_1084_IWL_NEU_XX_wav2lip.mp4,1,track2,crema_1084,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7ZzbemE4QEE_005.mp4,0,cmumosei_real,mosei_7ZzbemE4QEE,-1,happy,happy
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia797_utt8.mp4,0,meld_real,meld_monica,-1,joy,joy
data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia83_utt2.mp4,0,meld_real,meld_chandler,-1,joy,joy
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia30_utt2.mp4,0,meld_real,meld_paul,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1021_DFA_SAD_XX__AUDIO_1021_DFA_ANG_XX_styletts.mp4,1,track1,crema_1021,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1005_IEO_DIS_HI__AUDIO_1005_IEO_FEA_HI_sadtalker.mp4,1,track3,crema_1005,-1,fear,disgust
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1082_ITS_SAD_XX__AUDIO_1082_ITS_ANG_XX_styletts.mp4,1,track1,crema_1082,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1008_IEO_SAD_LO__AUDIO_1008_IEO_ANG_LO_sadtalker.mp4,1,track3,crema_1008,-1,angry,sad
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia535_utt3.mp4,0,meld_real,meld_pete,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1091_IWL_NEU_XX__AUDIO_1091_IWL_SAD_XX_wav2lip.mp4,1,track2,crema_1091,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\2LpVvLemgvw_009.mp4,0,cmumosei_real,mosei_2LpVvLemgvw,-1,happy,happy
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia158_utt5.mp4,0,meld_real,meld_rachel,-1,neutral,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia549_utt2.mp4,0,meld_real,meld_joey,-1,sadness,sadness
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1087_IWW_HAP_XX__AUDIO_1087_IWW_NEU_XX_sadtalker.mp4,1,track3,crema_1087,-1,neutral,happy
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia58_utt3.mp4,0,meld_real,meld_monica,-1,joy,joy
data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia26_utt4.mp4,0,meld_real,meld_monica,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1030_IWL_SAD_XX__AUDIO_1030_IWL_ANG_XX_styletts.mp4,1,track1,crema_1030,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia666_utt4.mp4,0,meld_real,meld_joey,-1,anger,anger
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1089_IOM_HAP_XX__AUDIO_1089_IOM_NEU_XX_wav2lip.mp4,1,track2,crema_1089,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7ZzbemE4QEE_009.mp4,0,cmumosei_real,mosei_7ZzbemE4QEE,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\8qCNtqjygW8_006.mp4,0,cmumosei_real,mosei_8qCNtqjygW8,-1,happy,happy
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia345_utt4.mp4,0,meld_real,meld_rachel,-1,joy,joy
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1029_IOM_NEU_XX__AUDIO_1029_IOM_SAD_XX_sadtalker.mp4,1,track3,crema_1029,-1,sad,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1083_IEO_HAP_MD__AUDIO_1083_IEO_NEU_XX_styletts.mp4,1,track1,crema_1083,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia815_utt3.mp4,0,meld_real,meld_carl,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1026_IOM_ANG_XX__AUDIO_1026_IOM_DIS_XX_wav2lip.mp4,1,track2,crema_1026,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1038_IEO_DIS_LO__AUDIO_1038_IEO_FEA_LO_styletts.mp4,1,track1,crema_1038,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\BRdw-_dbJXc_005.mp4,0,cmumosei_real,mosei_BRdw-_dbJXc,-1,anger,anger
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1083_TAI_ANG_XX__AUDIO_1083_TAI_DIS_XX_wav2lip.mp4,1,track2,crema_1083,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1032_IWW_SAD_XX__AUDIO_1032_IWW_ANG_XX_wav2lip.mp4,1,track2,crema_1032,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia219_utt4.mp4,0,meld_real,meld_joey,-1,joy,joy
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia456_utt8.mp4,0,meld_real,meld_phoebe,-1,anger,anger
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia180_utt0.mp4,0,meld_real,meld_chandler,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1090_IEO_FEA_LO__AUDIO_1090_IEO_HAP_LO_wav2lip.mp4,1,track2,crema_1090,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1006_IWW_NEU_XX__AUDIO_1006_IWW_SAD_XX_styletts.mp4,1,track1,crema_1006,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia852_utt7.mp4,0,meld_real,meld_phoebe,-1,anger,anger
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1021_DFA_NEU_XX__AUDIO_1021_DFA_SAD_XX_wav2lip.mp4,1,track2,crema_1021,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1014_IEO_FEA_MD__AUDIO_1014_IEO_HAP_MD_sadtalker.mp4,1,track3,crema_1014,-1,happy,fear
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1008_IWL_HAP_XX__AUDIO_1008_IWL_NEU_XX_sadtalker.mp4,1,track3,crema_1008,-1,neutral,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1064_TIE_SAD_XX__AUDIO_1064_TIE_ANG_XX_sadtalker.mp4,1,track3,crema_1064,-1,angry,sad
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1086_IEO_ANG_HI__AUDIO_1086_IEO_DIS_HI_wav2lip.mp4,1,track2,crema_1086,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1004_IWL_FEA_XX__AUDIO_1004_IWL_HAP_XX_sadtalker.mp4,1,track3,crema_1004,-1,happy,fear
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia385_utt0.mp4,0,meld_real,meld_phoebe,-1,anger,anger
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia536_utt8.mp4,0,meld_real,meld_monica,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1008_IEO_HAP_HI__AUDIO_1008_IEO_NEU_XX_styletts.mp4,1,track1,crema_1008,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia94_utt10.mp4,0,meld_real,meld_susan,-1,neutral,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia367_utt13.mp4,0,meld_real,meld_chandler,-1,neutral,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia36_utt9.mp4,0,meld_real,meld_rachel,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1091_DFA_FEA_XX__AUDIO_1091_DFA_HAP_XX_sadtalker.mp4,1,track3,crema_1091,-1,happy,fear
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1051_TIE_HAP_XX__AUDIO_1051_TIE_NEU_XX_sadtalker.mp4,1,track3,crema_1051,-1,neutral,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1018_TAI_NEU_XX__AUDIO_1018_TAI_SAD_XX_styletts.mp4,1,track1,crema_1018,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia869_utt3.mp4,0,meld_real,meld_chandler,-1,anger,anger
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1022_DFA_DIS_XX__AUDIO_1022_DFA_FEA_XX_styletts.mp4,1,track1,crema_1022,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1066_IEO_ANG_LO__AUDIO_1066_IEO_DIS_LO_wav2lip.mp4,1,track2,crema_1066,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia147_utt6.mp4,0,meld_real,meld_ross,-1,neutral,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia532_utt15.mp4,0,meld_real,meld_joey,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1022_WSI_DIS_XX__AUDIO_1022_WSI_FEA_XX_wav2lip.mp4,1,track2,crema_1022,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1029_ITS_NEU_XX__AUDIO_1029_ITS_SAD_XX_styletts.mp4,1,track1,crema_1029,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1028_ITH_FEA_XX__AUDIO_1028_ITH_HAP_XX_styletts.mp4,1,track1,crema_1028,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1006_IEO_DIS_MD__AUDIO_1006_IEO_FEA_MD_wav2lip.mp4,1,track2,crema_1006,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia449_utt10.mp4,0,meld_real,meld_mona,-1,sadness,sadness
data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia30_utt16.mp4,0,meld_real,meld_phoebe,-1,anger,anger
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia298_utt5.mp4,0,meld_real,meld_ross,-1,anger,anger
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia771_utt8.mp4,0,meld_real,meld_joey,-1,neutral,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia857_utt11.mp4,0,meld_real,meld_ross,-1,joy,joy
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1072_ITS_NEU_XX__AUDIO_1072_ITS_SAD_XX_styletts.mp4,1,track1,crema_1072,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1074_TIE_FEA_XX__AUDIO_1074_TIE_HAP_XX_sadtalker.mp4,1,track3,crema_1074,-1,happy,fear
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1036_ITS_DIS_XX__AUDIO_1036_ITS_FEA_XX_styletts.mp4,1,track1,crema_1036,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1010_ITH_DIS_XX__AUDIO_1010_ITH_FEA_XX_sadtalker.mp4,1,track3,crema_1010,-1,fear,disgust
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1047_ITH_NEU_XX__AUDIO_1047_ITH_SAD_XX_styletts.mp4,1,track1,crema_1047,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1089_TAI_DIS_XX__AUDIO_1089_TAI_FEA_XX_wav2lip.mp4,1,track2,crema_1089,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\0jtdrsmVzYQ_000.mp4,0,cmumosei_real,mosei_0jtdrsmVzYQ,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia948_utt8.mp4,0,meld_real,meld_phoebe,-1,joy,joy
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia189_utt3.mp4,0,meld_real,meld_joey,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1044_IEO_DIS_LO__AUDIO_1044_IEO_FEA_LO_sadtalker.mp4,1,track3,crema_1044,-1,fear,disgust
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1011_IEO_HAP_LO__AUDIO_1011_IEO_NEU_XX_styletts.mp4,1,track1,crema_1011,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1009_ITH_FEA_XX__AUDIO_1009_ITH_HAP_XX_styletts.mp4,1,track1,crema_1009,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\18JTkk8JbeU_002.mp4,0,cmumosei_real,mosei_18JTkk8JbeU,-1,disgust,disgust
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1032_TAI_HAP_XX__AUDIO_1032_TAI_NEU_XX_sadtalker.mp4,1,track3,crema_1032,-1,neutral,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1007_MTI_DIS_XX__AUDIO_1007_MTI_FEA_XX_wav2lip.mp4,1,track2,crema_1007,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia770_utt9.mp4,0,meld_real,meld_chandler,-1,anger,anger
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\67uKYi7mslE_004.mp4,0,cmumosei_real,mosei_67uKYi7mslE,-1,happy,happy
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia222_utt0.mp4,0,meld_real,meld_rachel,-1,neutral,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia86_utt2.mp4,0,meld_real,meld_rachel,-1,neutral,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia254_utt12.mp4,0,meld_real,meld_ross,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1079_IEO_FEA_MD__AUDIO_1079_IEO_HAP_MD_sadtalker.mp4,1,track3,crema_1079,-1,happy,fear
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1011_TAI_HAP_XX__AUDIO_1011_TAI_NEU_XX_wav2lip.mp4,1,track2,crema_1011,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1036_IOM_SAD_XX__AUDIO_1036_IOM_ANG_XX_wav2lip.mp4,1,track2,crema_1036,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\95mDHiLeDCM_000.mp4,0,cmumosei_real,mosei_95mDHiLeDCM,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\4HAC00EAdno_009.mp4,0,cmumosei_real,mosei_4HAC00EAdno,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1080_ITH_NEU_XX__AUDIO_1080_ITH_SAD_XX_styletts.mp4,1,track1,crema_1080,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1054_ITS_DIS_XX__AUDIO_1054_ITS_FEA_XX_wav2lip.mp4,1,track2,crema_1054,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1074_MTI_ANG_XX__AUDIO_1074_MTI_DIS_XX_sadtalker.mp4,1,track3,crema_1074,-1,disgust,angry
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia362_utt6.mp4,0,meld_real,meld_dr._long,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1040_TIE_SAD_XX__AUDIO_1040_TIE_ANG_XX_wav2lip.mp4,1,track2,crema_1040,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia328_utt8.mp4,0,meld_real,meld_chandler,-1,sadness,sadness
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1081_IOM_SAD_XX__AUDIO_1081_IOM_ANG_XX_sadtalker.mp4,1,track3,crema_1081,-1,angry,sad
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1021_ITH_ANG_XX__AUDIO_1021_ITH_DIS_XX_styletts.mp4,1,track1,crema_1021,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\1W38PnuWIkM_005.mp4,0,cmumosei_real,mosei_1W38PnuWIkM,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia839_utt4.mp4,0,meld_real,meld_phoebe,-1,joy,joy
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\CdB8QBhFccs_002.mp4,0,cmumosei_real,mosei_CdB8QBhFccs,-1,anger,anger
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia615_utt19.mp4,0,meld_real,meld_ross,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1090_IEO_ANG_HI__AUDIO_1090_IEO_DIS_HI_sadtalker.mp4,1,track3,crema_1090,-1,disgust,angry
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1041_ITS_NEU_XX__AUDIO_1041_ITS_SAD_XX_styletts.mp4,1,track1,crema_1041,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia26_utt11.mp4,0,meld_real,meld_joey,-1,sadness,sadness
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1088_TIE_FEA_XX__AUDIO_1088_TIE_HAP_XX_styletts.mp4,1,track1,crema_1088,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1060_TAI_NEU_XX__AUDIO_1060_TAI_SAD_XX_wav2lip.mp4,1,track2,crema_1060,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\8qCNtqjygW8_001.mp4,0,cmumosei_real,mosei_8qCNtqjygW8,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1021_WSI_DIS_XX__AUDIO_1021_WSI_FEA_XX_wav2lip.mp4,1,track2,crema_1021,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1016_MTI_HAP_XX__AUDIO_1016_MTI_NEU_XX_sadtalker.mp4,1,track3,crema_1016,-1,neutral,happy
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia69_utt1.mp4,0,meld_real,meld_chandler,-1,anger,anger
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1059_WSI_ANG_XX__AUDIO_1059_WSI_DIS_XX_styletts.mp4,1,track1,crema_1059,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1036_TSI_NEU_XX__AUDIO_1036_TSI_SAD_XX_wav2lip.mp4,1,track2,crema_1036,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1044_WSI_SAD_XX__AUDIO_1044_WSI_ANG_XX_sadtalker.mp4,1,track3,crema_1044,-1,angry,sad
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\6ng8CZ0ULK4_004.mp4,0,cmumosei_real,mosei_6ng8CZ0ULK4,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7ZzbemE4QEE_002.mp4,0,cmumosei_real,mosei_7ZzbemE4QEE,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1044_IWW_ANG_XX__AUDIO_1044_IWW_DIS_XX_styletts.mp4,1,track1,crema_1044,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1091_DFA_NEU_XX__AUDIO_1091_DFA_SAD_XX_styletts.mp4,1,track1,crema_1091,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia768_utt8.mp4,0,meld_real,meld_chandler,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1040_IWW_NEU_XX__AUDIO_1040_IWW_SAD_XX_wav2lip.mp4,1,track2,crema_1040,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1042_DFA_DIS_XX__AUDIO_1042_DFA_FEA_XX_wav2lip.mp4,1,track2,crema_1042,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia85_utt3.mp4,0,meld_real,meld_joey,-1,anger,anger
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia224_utt3.mp4,0,meld_real,meld_jake,-1,neutral,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia554_utt7.mp4,0,meld_real,meld_monica,-1,neutral,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia477_utt14.mp4,0,meld_real,meld_ross,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7ZzbemE4QEE_038.mp4,0,cmumosei_real,mosei_7ZzbemE4QEE,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1056_IOM_HAP_XX__AUDIO_1056_IOM_NEU_XX_sadtalker.mp4,1,track3,crema_1056,-1,neutral,happy
data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia47_utt5.mp4,0,meld_real,meld_ross,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1064_IWW_DIS_XX__AUDIO_1064_IWW_FEA_XX_sadtalker.mp4,1,track3,crema_1064,-1,fear,disgust
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7ZzbemE4QEE_007.mp4,0,cmumosei_real,mosei_7ZzbemE4QEE,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-SYSVSQnTnA_001.mp4,0,cmumosei_real,mosei_-SYSVSQnTnA,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1041_TIE_SAD_XX__AUDIO_1041_TIE_ANG_XX_sadtalker.mp4,1,track3,crema_1041,-1,angry,sad
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1015_IEO_SAD_HI__AUDIO_1015_IEO_ANG_HI_wav2lip.mp4,1,track2,crema_1015,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1017_IWL_ANG_XX__AUDIO_1017_IWL_DIS_XX_sadtalker.mp4,1,track3,crema_1017,-1,disgust,angry
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\3VsrcbjPwZY_002.mp4,0,cmumosei_real,mosei_3VsrcbjPwZY,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1079_TSI_FEA_XX__AUDIO_1079_TSI_HAP_XX_sadtalker.mp4,1,track3,crema_1079,-1,happy,fear
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1055_MTI_DIS_XX__AUDIO_1055_MTI_FEA_XX_sadtalker.mp4,1,track3,crema_1055,-1,fear,disgust
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1049_TAI_FEA_XX__AUDIO_1049_TAI_HAP_XX_styletts.mp4,1,track1,crema_1049,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7ZzbemE4QEE_028.mp4,0,cmumosei_real,mosei_7ZzbemE4QEE,-1,happy,happy
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia410_utt1.mp4,0,meld_real,meld_ross,-1,neutral,neutral
