output_stem,output_path,label,status,method,actor_id,sentence_key,video_emotion,audio_emotion,processed
FAKE_T3_1003_IOM_HAP_XX__AUDIO_1003_IOM_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_IOM_HAP_XX__AUDIO_1003_IOM_NEU_XX_sadtalker.mp4,1,done,sadtalker,1003,IOM,happy,neutral,yes
FAKE_T3_1003_IOM_SAD_XX__AUDIO_1003_IOM_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_IOM_SAD_XX__AUDIO_1003_IOM_ANG_XX_sadtalker.mp4,1,done,sadtalker,1003,IOM,sad,angry,yes
FAKE_T3_1003_ITH_ANG_XX__AUDIO_1003_ITH_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_ITH_ANG_XX__AUDIO_1003_ITH_DIS_XX_sadtalker.mp4,1,done,sadtalker,1003,ITH,angry,disgust,yes
FAKE_T3_1003_ITH_DIS_XX__AUDIO_1003_ITH_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_ITH_DIS_XX__AUDIO_1003_ITH_FEA_XX_sadtalker.mp4,1,done,sadtalker,1003,ITH,disgust,fear,yes
FAKE_T3_1003_ITH_HAP_XX__AUDIO_1003_ITH_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_ITH_HAP_XX__AUDIO_1003_ITH_NEU_XX_sadtalker.mp4,1,done,sadtalker,1003,ITH,happy,neutral,yes
FAKE_T3_1003_ITH_NEU_XX__AUDIO_1003_ITH_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_ITH_NEU_XX__AUDIO_1003_ITH_SAD_XX_sadtalker.mp4,1,done,sadtalker,1003,ITH,neutral,sad,yes
FAKE_T3_1003_ITH_SAD_XX__AUDIO_1003_ITH_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_ITH_SAD_XX__AUDIO_1003_ITH_ANG_XX_sadtalker.mp4,1,done,sadtalker,1003,ITH,sad,angry,yes
FAKE_T3_1003_ITS_ANG_XX__AUDIO_1003_ITS_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_ITS_ANG_XX__AUDIO_1003_ITS_DIS_XX_sadtalker.mp4,1,done,sadtalker,1003,ITS,angry,disgust,yes
FAKE_T3_1003_ITS_HAP_XX__AUDIO_1003_ITS_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_ITS_HAP_XX__AUDIO_1003_ITS_NEU_XX_sadtalker.mp4,1,done,sadtalker,1003,ITS,happy,neutral,yes
FAKE_T3_1003_ITS_SAD_XX__AUDIO_1003_ITS_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_ITS_SAD_XX__AUDIO_1003_ITS_ANG_XX_sadtalker.mp4,1,done,sadtalker,1003,ITS,sad,angry,yes
FAKE_T3_1003_IWL_SAD_XX__AUDIO_1003_IWL_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_IWL_SAD_XX__AUDIO_1003_IWL_ANG_XX_sadtalker.mp4,1,done,sadtalker,1003,IWL,sad,angry,yes
FAKE_T3_1003_IWW_DIS_XX__AUDIO_1003_IWW_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_IWW_DIS_XX__AUDIO_1003_IWW_FEA_XX_sadtalker.mp4,1,done,sadtalker,1003,IWW,disgust,fear,yes
FAKE_T3_1003_IWW_FEA_XX__AUDIO_1003_IWW_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_IWW_FEA_XX__AUDIO_1003_IWW_HAP_XX_sadtalker.mp4,1,done,sadtalker,1003,IWW,fear,happy,yes
FAKE_T3_1003_MTI_DIS_XX__AUDIO_1003_MTI_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_MTI_DIS_XX__AUDIO_1003_MTI_FEA_XX_sadtalker.mp4,1,done,sadtalker,1003,MTI,disgust,fear,yes
FAKE_T3_1003_MTI_HAP_XX__AUDIO_1003_MTI_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_MTI_HAP_XX__AUDIO_1003_MTI_NEU_XX_sadtalker.mp4,1,done,sadtalker,1003,MTI,happy,neutral,yes
FAKE_T3_1003_MTI_NEU_XX__AUDIO_1003_MTI_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_MTI_NEU_XX__AUDIO_1003_MTI_SAD_XX_sadtalker.mp4,1,done,sadtalker,1003,MTI,neutral,sad,yes
FAKE_T3_1003_TAI_FEA_XX__AUDIO_1003_TAI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_TAI_FEA_XX__AUDIO_1003_TAI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1003,TAI,fear,happy,yes
FAKE_T3_1003_TAI_HAP_XX__AUDIO_1003_TAI_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_TAI_HAP_XX__AUDIO_1003_TAI_NEU_XX_sadtalker.mp4,1,done,sadtalker,1003,TAI,happy,neutral,yes
FAKE_T3_1003_TAI_SAD_XX__AUDIO_1003_TAI_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_TAI_SAD_XX__AUDIO_1003_TAI_ANG_XX_sadtalker.mp4,1,done,sadtalker,1003,TAI,sad,angry,yes
FAKE_T3_1003_TIE_DIS_XX__AUDIO_1003_TIE_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_TIE_DIS_XX__AUDIO_1003_TIE_FEA_XX_sadtalker.mp4,1,done,sadtalker,1003,TIE,disgust,fear,yes
FAKE_T3_1003_TIE_HAP_XX__AUDIO_1003_TIE_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_TIE_HAP_XX__AUDIO_1003_TIE_NEU_XX_sadtalker.mp4,1,done,sadtalker,1003,TIE,happy,neutral,yes
FAKE_T3_1003_TIE_SAD_XX__AUDIO_1003_TIE_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_TIE_SAD_XX__AUDIO_1003_TIE_ANG_XX_sadtalker.mp4,1,done,sadtalker,1003,TIE,sad,angry,yes
FAKE_T3_1003_TSI_ANG_XX__AUDIO_1003_TSI_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_TSI_ANG_XX__AUDIO_1003_TSI_DIS_XX_sadtalker.mp4,1,done,sadtalker,1003,TSI,angry,disgust,yes
FAKE_T3_1003_TSI_NEU_XX__AUDIO_1003_TSI_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_TSI_NEU_XX__AUDIO_1003_TSI_SAD_XX_sadtalker.mp4,1,done,sadtalker,1003,TSI,neutral,sad,yes
FAKE_T3_1003_WSI_DIS_XX__AUDIO_1003_WSI_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_WSI_DIS_XX__AUDIO_1003_WSI_FEA_XX_sadtalker.mp4,1,done,sadtalker,1003,WSI,disgust,fear,yes
FAKE_T3_1003_WSI_FEA_XX__AUDIO_1003_WSI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_WSI_FEA_XX__AUDIO_1003_WSI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1003,WSI,fear,happy,yes
FAKE_T3_1003_WSI_HAP_XX__AUDIO_1003_WSI_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1003_WSI_HAP_XX__AUDIO_1003_WSI_NEU_XX_sadtalker.mp4,1,done,sadtalker,1003,WSI,happy,neutral,yes
FAKE_T3_1004_DFA_FEA_XX__AUDIO_1004_DFA_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_DFA_FEA_XX__AUDIO_1004_DFA_HAP_XX_sadtalker.mp4,1,done,sadtalker,1004,DFA,fear,happy,yes
FAKE_T3_1004_DFA_HAP_XX__AUDIO_1004_DFA_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_DFA_HAP_XX__AUDIO_1004_DFA_NEU_XX_sadtalker.mp4,1,done,sadtalker,1004,DFA,happy,neutral,yes
FAKE_T3_1004_IEO_ANG_HI__AUDIO_1004_IEO_DIS_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_IEO_ANG_HI__AUDIO_1004_IEO_DIS_HI_sadtalker.mp4,1,done,sadtalker,1004,IEO,angry,disgust,yes
FAKE_T3_1004_IEO_ANG_LO__AUDIO_1004_IEO_DIS_LO_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_IEO_ANG_LO__AUDIO_1004_IEO_DIS_LO_sadtalker.mp4,1,done,sadtalker,1004,IEO,angry,disgust,yes
FAKE_T3_1004_IEO_ANG_MD__AUDIO_1004_IEO_DIS_MD_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_IEO_ANG_MD__AUDIO_1004_IEO_DIS_MD_sadtalker.mp4,1,done,sadtalker,1004,IEO,angry,disgust,yes
FAKE_T3_1004_IEO_DIS_HI__AUDIO_1004_IEO_FEA_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_IEO_DIS_HI__AUDIO_1004_IEO_FEA_HI_sadtalker.mp4,1,done,sadtalker,1004,IEO,disgust,fear,yes
FAKE_T3_1004_IEO_DIS_LO__AUDIO_1004_IEO_FEA_LO_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_IEO_DIS_LO__AUDIO_1004_IEO_FEA_LO_sadtalker.mp4,1,done,sadtalker,1004,IEO,disgust,fear,yes
FAKE_T3_1004_IEO_FEA_HI__AUDIO_1004_IEO_HAP_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_IEO_FEA_HI__AUDIO_1004_IEO_HAP_HI_sadtalker.mp4,1,done,sadtalker,1004,IEO,fear,happy,yes
FAKE_T3_1004_IEO_HAP_HI__AUDIO_1004_IEO_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_IEO_HAP_HI__AUDIO_1004_IEO_NEU_XX_sadtalker.mp4,1,done,sadtalker,1004,IEO,happy,neutral,yes
FAKE_T3_1004_IEO_HAP_MD__AUDIO_1004_IEO_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_IEO_HAP_MD__AUDIO_1004_IEO_NEU_XX_sadtalker.mp4,1,done,sadtalker,1004,IEO,happy,neutral,yes
FAKE_T3_1004_IEO_NEU_XX__AUDIO_1004_IEO_SAD_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_IEO_NEU_XX__AUDIO_1004_IEO_SAD_HI_sadtalker.mp4,1,done,sadtalker,1004,IEO,neutral,sad,yes
FAKE_T3_1004_IEO_SAD_LO__AUDIO_1004_IEO_ANG_LO_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_IEO_SAD_LO__AUDIO_1004_IEO_ANG_LO_sadtalker.mp4,1,done,sadtalker,1004,IEO,sad,angry,yes
FAKE_T3_1004_IEO_SAD_MD__AUDIO_1004_IEO_ANG_MD_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_IEO_SAD_MD__AUDIO_1004_IEO_ANG_MD_sadtalker.mp4,1,done,sadtalker,1004,IEO,sad,angry,yes
FAKE_T3_1004_IOM_ANG_XX__AUDIO_1004_IOM_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_IOM_ANG_XX__AUDIO_1004_IOM_DIS_XX_sadtalker.mp4,1,done,sadtalker,1004,IOM,angry,disgust,yes
FAKE_T3_1004_IOM_HAP_XX__AUDIO_1004_IOM_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_IOM_HAP_XX__AUDIO_1004_IOM_NEU_XX_sadtalker.mp4,1,done,sadtalker,1004,IOM,happy,neutral,yes
FAKE_T3_1004_IOM_SAD_XX__AUDIO_1004_IOM_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_IOM_SAD_XX__AUDIO_1004_IOM_ANG_XX_sadtalker.mp4,1,done,sadtalker,1004,IOM,sad,angry,yes
FAKE_T3_1004_ITH_DIS_XX__AUDIO_1004_ITH_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_ITH_DIS_XX__AUDIO_1004_ITH_FEA_XX_sadtalker.mp4,1,done,sadtalker,1004,ITH,disgust,fear,yes
FAKE_T3_1004_ITH_FEA_XX__AUDIO_1004_ITH_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_ITH_FEA_XX__AUDIO_1004_ITH_HAP_XX_sadtalker.mp4,1,done,sadtalker,1004,ITH,fear,happy,yes
FAKE_T3_1004_ITH_NEU_XX__AUDIO_1004_ITH_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_ITH_NEU_XX__AUDIO_1004_ITH_SAD_XX_sadtalker.mp4,1,done,sadtalker,1004,ITH,neutral,sad,yes
FAKE_T3_1004_ITH_SAD_XX__AUDIO_1004_ITH_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_ITH_SAD_XX__AUDIO_1004_ITH_ANG_XX_sadtalker.mp4,1,done,sadtalker,1004,ITH,sad,angry,yes
FAKE_T3_1004_ITS_DIS_XX__AUDIO_1004_ITS_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_ITS_DIS_XX__AUDIO_1004_ITS_FEA_XX_sadtalker.mp4,1,done,sadtalker,1004,ITS,disgust,fear,yes
FAKE_T3_1004_ITS_FEA_XX__AUDIO_1004_ITS_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_ITS_FEA_XX__AUDIO_1004_ITS_HAP_XX_sadtalker.mp4,1,done,sadtalker,1004,ITS,fear,happy,yes
FAKE_T3_1004_ITS_NEU_XX__AUDIO_1004_ITS_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_ITS_NEU_XX__AUDIO_1004_ITS_SAD_XX_sadtalker.mp4,1,done,sadtalker,1004,ITS,neutral,sad,yes
FAKE_T3_1004_IWL_DIS_XX__AUDIO_1004_IWL_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_IWL_DIS_XX__AUDIO_1004_IWL_FEA_XX_sadtalker.mp4,1,done,sadtalker,1004,IWL,disgust,fear,yes
FAKE_T3_1004_IWL_FEA_XX__AUDIO_1004_IWL_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_IWL_FEA_XX__AUDIO_1004_IWL_HAP_XX_sadtalker.mp4,1,done,sadtalker,1004,IWL,fear,happy,yes
FAKE_T3_1004_IWL_NEU_XX__AUDIO_1004_IWL_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_IWL_NEU_XX__AUDIO_1004_IWL_SAD_XX_sadtalker.mp4,1,done,sadtalker,1004,IWL,neutral,sad,yes
FAKE_T3_1004_IWL_SAD_XX__AUDIO_1004_IWL_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_IWL_SAD_XX__AUDIO_1004_IWL_ANG_XX_sadtalker.mp4,1,done,sadtalker,1004,IWL,sad,angry,yes
FAKE_T3_1004_IWW_FEA_XX__AUDIO_1004_IWW_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_IWW_FEA_XX__AUDIO_1004_IWW_HAP_XX_sadtalker.mp4,1,done,sadtalker,1004,IWW,fear,happy,yes
FAKE_T3_1004_IWW_HAP_XX__AUDIO_1004_IWW_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_IWW_HAP_XX__AUDIO_1004_IWW_NEU_XX_sadtalker.mp4,1,done,sadtalker,1004,IWW,happy,neutral,yes
FAKE_T3_1004_MTI_DIS_XX__AUDIO_1004_MTI_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_MTI_DIS_XX__AUDIO_1004_MTI_FEA_XX_sadtalker.mp4,1,done,sadtalker,1004,MTI,disgust,fear,yes
FAKE_T3_1004_MTI_FEA_XX__AUDIO_1004_MTI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_MTI_FEA_XX__AUDIO_1004_MTI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1004,MTI,fear,happy,yes
FAKE_T3_1004_MTI_NEU_XX__AUDIO_1004_MTI_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_MTI_NEU_XX__AUDIO_1004_MTI_SAD_XX_sadtalker.mp4,1,done,sadtalker,1004,MTI,neutral,sad,yes
FAKE_T3_1004_TIE_ANG_XX__AUDIO_1004_TIE_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_TIE_ANG_XX__AUDIO_1004_TIE_DIS_XX_sadtalker.mp4,1,done,sadtalker,1004,TIE,angry,disgust,yes
FAKE_T3_1004_TIE_DIS_XX__AUDIO_1004_TIE_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_TIE_DIS_XX__AUDIO_1004_TIE_FEA_XX_sadtalker.mp4,1,done,sadtalker,1004,TIE,disgust,fear,yes
FAKE_T3_1004_TIE_FEA_XX__AUDIO_1004_TIE_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_TIE_FEA_XX__AUDIO_1004_TIE_HAP_XX_sadtalker.mp4,1,done,sadtalker,1004,TIE,fear,happy,yes
FAKE_T3_1004_TIE_HAP_XX__AUDIO_1004_TIE_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_TIE_HAP_XX__AUDIO_1004_TIE_NEU_XX_sadtalker.mp4,1,done,sadtalker,1004,TIE,happy,neutral,yes
FAKE_T3_1004_TIE_NEU_XX__AUDIO_1004_TIE_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_TIE_NEU_XX__AUDIO_1004_TIE_SAD_XX_sadtalker.mp4,1,done,sadtalker,1004,TIE,neutral,sad,yes
FAKE_T3_1004_TSI_FEA_XX__AUDIO_1004_TSI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_TSI_FEA_XX__AUDIO_1004_TSI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1004,TSI,fear,happy,yes
FAKE_T3_1004_TSI_HAP_XX__AUDIO_1004_TSI_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_TSI_HAP_XX__AUDIO_1004_TSI_NEU_XX_sadtalker.mp4,1,done,sadtalker,1004,TSI,happy,neutral,yes
FAKE_T3_1004_TSI_NEU_XX__AUDIO_1004_TSI_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_TSI_NEU_XX__AUDIO_1004_TSI_SAD_XX_sadtalker.mp4,1,done,sadtalker,1004,TSI,neutral,sad,yes
FAKE_T3_1004_WSI_FEA_XX__AUDIO_1004_WSI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1004_WSI_FEA_XX__AUDIO_1004_WSI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1004,WSI,fear,happy,yes
FAKE_T3_1005_DFA_ANG_XX__AUDIO_1005_DFA_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_DFA_ANG_XX__AUDIO_1005_DFA_DIS_XX_sadtalker.mp4,1,done,sadtalker,1005,DFA,angry,disgust,yes
FAKE_T3_1005_DFA_FEA_XX__AUDIO_1005_DFA_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_DFA_FEA_XX__AUDIO_1005_DFA_HAP_XX_sadtalker.mp4,1,done,sadtalker,1005,DFA,fear,happy,yes
FAKE_T3_1005_DFA_HAP_XX__AUDIO_1005_DFA_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_DFA_HAP_XX__AUDIO_1005_DFA_NEU_XX_sadtalker.mp4,1,done,sadtalker,1005,DFA,happy,neutral,yes
FAKE_T3_1005_DFA_SAD_XX__AUDIO_1005_DFA_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_DFA_SAD_XX__AUDIO_1005_DFA_ANG_XX_sadtalker.mp4,1,done,sadtalker,1005,DFA,sad,angry,yes
FAKE_T3_1005_IEO_ANG_HI__AUDIO_1005_IEO_DIS_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_IEO_ANG_HI__AUDIO_1005_IEO_DIS_HI_sadtalker.mp4,1,done,sadtalker,1005,IEO,angry,disgust,yes
FAKE_T3_1005_IEO_ANG_LO__AUDIO_1005_IEO_DIS_LO_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_IEO_ANG_LO__AUDIO_1005_IEO_DIS_LO_sadtalker.mp4,1,done,sadtalker,1005,IEO,angry,disgust,yes
FAKE_T3_1005_IEO_ANG_MD__AUDIO_1005_IEO_DIS_MD_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_IEO_ANG_MD__AUDIO_1005_IEO_DIS_MD_sadtalker.mp4,1,done,sadtalker,1005,IEO,angry,disgust,yes
FAKE_T3_1005_IEO_DIS_HI__AUDIO_1005_IEO_FEA_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_IEO_DIS_HI__AUDIO_1005_IEO_FEA_HI_sadtalker.mp4,1,done,sadtalker,1005,IEO,disgust,fear,yes
FAKE_T3_1005_IEO_DIS_MD__AUDIO_1005_IEO_FEA_MD_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_IEO_DIS_MD__AUDIO_1005_IEO_FEA_MD_sadtalker.mp4,1,done,sadtalker,1005,IEO,disgust,fear,yes
FAKE_T3_1005_IEO_FEA_HI__AUDIO_1005_IEO_HAP_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_IEO_FEA_HI__AUDIO_1005_IEO_HAP_HI_sadtalker.mp4,1,done,sadtalker,1005,IEO,fear,happy,yes
FAKE_T3_1005_IEO_FEA_LO__AUDIO_1005_IEO_HAP_LO_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_IEO_FEA_LO__AUDIO_1005_IEO_HAP_LO_sadtalker.mp4,1,done,sadtalker,1005,IEO,fear,happy,yes
FAKE_T3_1005_IEO_FEA_MD__AUDIO_1005_IEO_HAP_MD_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_IEO_FEA_MD__AUDIO_1005_IEO_HAP_MD_sadtalker.mp4,1,done,sadtalker,1005,IEO,fear,happy,yes
FAKE_T3_1005_IEO_HAP_MD__AUDIO_1005_IEO_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_IEO_HAP_MD__AUDIO_1005_IEO_NEU_XX_sadtalker.mp4,1,done,sadtalker,1005,IEO,happy,neutral,yes
FAKE_T3_1005_IEO_NEU_XX__AUDIO_1005_IEO_SAD_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_IEO_NEU_XX__AUDIO_1005_IEO_SAD_HI_sadtalker.mp4,1,done,sadtalker,1005,IEO,neutral,sad,yes
FAKE_T3_1005_IEO_SAD_HI__AUDIO_1005_IEO_ANG_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_IEO_SAD_HI__AUDIO_1005_IEO_ANG_HI_sadtalker.mp4,1,done,sadtalker,1005,IEO,sad,angry,yes
FAKE_T3_1005_IEO_SAD_MD__AUDIO_1005_IEO_ANG_MD_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_IEO_SAD_MD__AUDIO_1005_IEO_ANG_MD_sadtalker.mp4,1,done,sadtalker,1005,IEO,sad,angry,yes
FAKE_T3_1005_IOM_ANG_XX__AUDIO_1005_IOM_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_IOM_ANG_XX__AUDIO_1005_IOM_DIS_XX_sadtalker.mp4,1,done,sadtalker,1005,IOM,angry,disgust,yes
FAKE_T3_1005_IOM_DIS_XX__AUDIO_1005_IOM_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_IOM_DIS_XX__AUDIO_1005_IOM_FEA_XX_sadtalker.mp4,1,done,sadtalker,1005,IOM,disgust,fear,yes
FAKE_T3_1005_IOM_SAD_XX__AUDIO_1005_IOM_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_IOM_SAD_XX__AUDIO_1005_IOM_ANG_XX_sadtalker.mp4,1,done,sadtalker,1005,IOM,sad,angry,yes
FAKE_T3_1005_ITH_ANG_XX__AUDIO_1005_ITH_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_ITH_ANG_XX__AUDIO_1005_ITH_DIS_XX_sadtalker.mp4,1,done,sadtalker,1005,ITH,angry,disgust,yes
FAKE_T3_1005_ITH_FEA_XX__AUDIO_1005_ITH_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_ITH_FEA_XX__AUDIO_1005_ITH_HAP_XX_sadtalker.mp4,1,done,sadtalker,1005,ITH,fear,happy,yes
FAKE_T3_1005_ITH_NEU_XX__AUDIO_1005_ITH_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_ITH_NEU_XX__AUDIO_1005_ITH_SAD_XX_sadtalker.mp4,1,done,sadtalker,1005,ITH,neutral,sad,yes
FAKE_T3_1005_ITS_ANG_XX__AUDIO_1005_ITS_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_ITS_ANG_XX__AUDIO_1005_ITS_DIS_XX_sadtalker.mp4,1,done,sadtalker,1005,ITS,angry,disgust,yes
FAKE_T3_1005_ITS_DIS_XX__AUDIO_1005_ITS_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_ITS_DIS_XX__AUDIO_1005_ITS_FEA_XX_sadtalker.mp4,1,done,sadtalker,1005,ITS,disgust,fear,yes
FAKE_T3_1005_ITS_HAP_XX__AUDIO_1005_ITS_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_ITS_HAP_XX__AUDIO_1005_ITS_NEU_XX_sadtalker.mp4,1,done,sadtalker,1005,ITS,happy,neutral,yes
FAKE_T3_1005_ITS_NEU_XX__AUDIO_1005_ITS_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_ITS_NEU_XX__AUDIO_1005_ITS_SAD_XX_sadtalker.mp4,1,done,sadtalker,1005,ITS,neutral,sad,yes
FAKE_T3_1005_IWL_SAD_XX__AUDIO_1005_IWL_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_IWL_SAD_XX__AUDIO_1005_IWL_ANG_XX_sadtalker.mp4,1,done,sadtalker,1005,IWL,sad,angry,yes
FAKE_T3_1005_IWW_ANG_XX__AUDIO_1005_IWW_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_IWW_ANG_XX__AUDIO_1005_IWW_DIS_XX_sadtalker.mp4,1,done,sadtalker,1005,IWW,angry,disgust,yes
FAKE_T3_1005_IWW_SAD_XX__AUDIO_1005_IWW_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1005_IWW_SAD_XX__AUDIO_1005_IWW_ANG_XX_sadtalker.mp4,1,done,sadtalker,1005,IWW,sad,angry,yes
